16,2025-05-23 14:56:50,6,{"chauchau": 1, "boanhsang": 1, "bohungdo": 1, "borua": 1, "ongvang": 2},captures/detect_2025-05-23_14-56-50_16.jpg
17,2025-05-23 14:56:52,5,{"chauchau": 1, "borua": 2, "boanhsang": 1, "bohungdo": 1},captures/detect_2025-05-23_14-56-52_17.jpg
18,2025-05-23 14:56:53,2,{"chauchau": 1, "boxit": 1},captures/detect_2025-05-23_14-56-53_18.jpg
19,2025-05-23 14:56:55,4,{"boxit": 1, "ongvang": 1, "borua": 2},captures/detect_2025-05-23_14-56-55_19.jpg
20,2025-05-23 14:56:56,2,{"ongvang": 2},captures/detect_2025-05-23_14-56-56_20.jpg
21,2025-05-23 14:56:57,1,{"ongvang": 1},captures/detect_2025-05-23_14-56-57_21.jpg
22,2025-05-23 14:56:59,1,{"bohungdo": 1},captures/detect_2025-05-23_14-56-59_22.jpg
23,2025-05-23 14:57:00,1,{"bohungdo": 1},captures/detect_2025-05-23_14-57-00_23.jpg
24,2025-05-23 14:57:02,1,{"bohungdo": 1},captures/detect_2025-05-23_14-57-02_24.jpg
25,2025-05-23 14:57:03,1,{"borua": 1},captures/detect_2025-05-23_14-57-03_25.jpg
26,2025-05-23 14:57:04,0,{},captures/detect_2025-05-23_14-57-04_26.jpg
capture,2025-05-23 14:57:29,1,{"bohungdo": 1},captures/detect_2025-05-23_14-57-29_capture.jpg
capture,2025-05-23 14:57:35,1,{"bohungdo": 1},captures/detect_2025-05-23_14-57-35_capture.jpg
capture,2025-05-23 15:05:59,2,{"borua": 1, "bohungdo": 1},captures/detect_2025-05-23_15-05-59_capture.jpg
capture,2025-05-23 15:06:02,3,{"borua": 1, "ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_15-06-02_capture.jpg
1,2025-05-23 15:06:04,3,{"borua": 2, "bohungdo": 1},captures/detect_2025-05-23_15-06-04_1.jpg
2,2025-05-23 15:06:05,3,{"borua": 2, "bohungdo": 1},captures/detect_2025-05-23_15-06-05_2.jpg
1,2025-05-23 15:09:57,2,{"borua": 1, "ongvang": 1},captures/detect_2025-05-23_15-09-57_1.jpg
2,2025-05-23 15:09:58,3,{"borua": 1, "ongvang": 1, "bohungdo": 1},captures/detect_2025-05-23_15-09-58_2.jpg
capture,2025-05-23 15:13:25,1,{"borua": 1},captures/detect_2025-05-23_15-13-25_capture.jpg
capture,2025-05-23 15:13:28,2,{"borua": 2},captures/detect_2025-05-23_15-13-28_capture.jpg
